aX,aY,aZ,gX,gY,gZ
-0.290,0.005,1.120,-52.124,-15.991,-9.766
-0.277,0.032,1.151,-42.725,-12.573,-3.845
-0.285,0.097,1.177,-18.433,-6.714,1.404
-0.305,0.161,1.172,8.179,-0.671,2.441
-0.321,0.191,1.151,27.344,6.897,2.686
-0.322,0.204,1.103,36.011,13.428,2.930
-0.291,0.173,1.061,37.781,17.883,1.709
-0.250,0.120,1.002,34.729,19.836,0.000
-0.217,0.069,0.969,29.480,19.470,-0.916
-0.191,0.077,0.935,23.621,16.418,-0.732
-0.177,0.075,0.898,18.188,12.756,-1.953
-0.178,0.059,0.883,12.695,9.033,-3.052
-0.171,0.043,0.896,7.507,4.456,-3.174
-0.154,0.049,0.941,3.906,0.732,-2.991
-0.148,0.067,1.000,2.197,-1.709,-2.869
-0.137,0.061,1.037,2.808,-2.502,-3.784
-0.130,0.034,1.046,4.150,-0.549,-5.554
-0.125,0.003,1.048,5.371,1.953,-5.615
-0.122,0.001,1.043,4.456,4.395,-4.578
-0.134,-0.006,1.017,1.892,7.080,-3.357
-0.139,-0.016,0.988,1.099,8.667,-2.808
-0.142,-0.030,0.952,3.906,9.216,-1.709
-0.136,-0.031,0.926,9.460,8.972,-0.122
-0.108,-0.013,0.918,16.418,8.667,1.587
-0.115,0.027,0.925,22.949,8.606,2.991
-0.116,0.070,0.938,27.954,9.399,3.235
-0.126,0.088,0.933,28.564,10.498,2.075
-0.128,0.087,0.923,24.414,10.498,0.061
-0.132,0.077,0.904,16.724,8.118,-2.075
-0.123,0.040,0.898,8.911,4.944,-4.028
-0.115,-0.004,0.896,1.770,1.587,-5.371
-0.103,-0.018,0.902,-4.700,-0.732,-4.700
-0.103,-0.005,0.910,-7.507,-2.991,-3.601
-0.104,0.005,0.926,-7.263,-3.174,-3.235
-0.120,0.032,0.929,-5.737,-3.418,-3.052
-0.129,0.035,0.954,-2.686,-3.662,-2.991
-0.119,0.024,0.978,0.366,-3.052,-3.296
-0.111,0.018,0.986,1.221,-1.221,-3.357
-0.104,0.000,0.978,1.160,0.854,-3.052
-0.102,-0.013,0.961,1.465,1.770,-2.502
-0.105,-0.010,0.940,2.075,1.282,-2.014
-0.105,-0.012,0.923,2.380,0.793,-1.648
-0.109,-0.018,0.924,2.502,0.122,-0.793
-0.115,-0.002,0.930,1.587,-0.610,0.305
-0.123,0.020,0.943,2.136,-1.404,0.854
-0.133,0.023,0.958,4.272,-1.526,0.427
-0.126,0.019,0.965,6.653,-1.465,-0.122
-0.116,0.026,0.970,7.202,-0.610,0.244
-0.130,0.025,0.954,6.409,0.427,0.854
-0.133,0.005,0.932,4.517,0.977,0.488
-0.127,0.000,0.918,3.113,0.610,0.732
-0.132,0.002,0.928,2.991,-0.732,1.038
-0.136,-0.003,0.944,2.808,-2.625,0.854
-0.141,-0.013,0.956,-0.061,-4.089,1.099
-0.152,-0.014,0.959,-4.456,-5.127,1.709
-0.169,-0.002,0.959,-6.287,-5.981,2.502
-0.192,0.031,0.950,-4.639,-5.615,2.258
-0.212,0.043,0.947,-0.916,-5.249,0.732
-0.215,0.041,0.950,1.587,-6.165,-1.099
-0.211,0.044,0.956,1.953,-7.202,-1.770
-0.213,0.037,0.961,1.099,-7.874,-1.770
-0.209,0.045,0.964,0.061,-8.423,-1.160
-0.229,0.107,0.948,-0.183,-9.277,0.427
-0.264,0.172,0.931,4.578,-9.583,0.549
-0.297,0.200,0.930,12.024,-10.620,-1.770
-0.289,0.203,0.943,15.930,-13.245,-4.089
-0.307,0.199,0.974,13.489,-17.334,-5.188
-0.327,0.170,1.001,7.446,-21.545,-5.798
-0.337,0.123,1.029,1.770,-24.353,-6.287
-0.358,0.076,1.057,-0.671,-26.245,-6.226

-2.611,1.075,-0.081,223.083,115.417,57.007
-2.987,1.006,-0.028,241.577,78.491,-24.414
-3.059,0.688,0.218,191.589,22.461,-120.544
-2.980,0.067,0.725,82.397,-40.405,-204.651
-2.579,-0.630,1.323,-48.340,-90.942,-255.920
-1.906,-1.113,1.607,-142.029,-112.122,-266.724
-1.373,-1.461,1.515,-146.606,-84.473,-242.126
-1.020,-1.719,1.191,-71.838,-23.132,-200.867
-0.727,-1.901,0.911,37.842,24.597,-160.156
-0.541,-2.072,0.796,115.601,40.588,-115.417
-0.472,-1.838,0.721,122.192,31.555,-52.856
-0.547,-1.096,0.735,79.834,16.724,21.362
-0.831,0.041,0.749,34.546,7.263,81.238
-0.988,0.892,0.860,12.512,-3.906,97.473
-0.945,1.232,1.061,6.836,-18.311,74.707
-0.885,1.278,1.183,6.348,-25.330,41.016
-0.796,1.115,1.188,5.127,-21.118,12.573
-0.699,0.858,1.135,-3.113,-15.747,-8.789
-0.554,0.555,1.072,-19.592,-12.634,-23.499
-0.462,0.244,0.999,-39.429,-11.169,-32.532
-0.406,-0.050,0.964,-54.688,-12.817,-35.278
-0.355,-0.253,0.962,-61.829,-15.991,-29.236
-0.346,-0.262,1.003,-57.556,-19.714,-15.869
-0.364,-0.139,1.036,-40.771,-24.109,-2.991
-0.368,0.006,1.077,-16.785,-23.865,4.883
-0.396,0.086,1.161,6.653,-20.569,10.498
-0.406,0.160,1.220,18.433,-18.555,12.390
-0.392,0.205,1.240,18.921,-14.648,12.756
-0.378,0.228,1.216,17.395,-7.874,12.451
-0.339,0.241,1.168,20.020,-0.977,10.864
-0.321,0.217,1.110,27.832,6.042,7.629
-0.285,0.173,1.059,34.851,11.353,3.418
-0.266,0.114,0.994,32.898,12.390,0.916
-0.244,0.068,0.942,22.217,9.583,0.122
-0.216,0.032,0.928,9.338,4.517,0.305
-0.190,0.042,0.951,-0.244,-0.305,1.526
-0.194,0.105,0.979,-3.479,-3.174,3.052
-0.215,0.135,1.004,-1.038,-3.357,0.916
-0.228,0.101,1.017,1.526,-2.686,-2.380
-0.207,0.066,1.011,2.136,-1.099,-3.235
-0.203,0.050,0.988,2.747,0.122,-3.113
-0.162,0.009,0.991,4.822,0.854,-3.296
-0.151,-0.037,1.005,6.104,1.648,-2.930
-0.158,-0.046,1.001,4.456,3.662,-1.160
-0.163,-0.038,0.973,3.052,6.165,0.427
-0.170,-0.031,0.928,3.296,8.606,0.916
-0.185,-0.019,0.881,6.104,10.315,1.587
-0.195,-0.026,0.857,10.315,11.108,1.343
-0.175,-0.013,0.874,15.076,9.644,1.404
-0.162,-0.007,0.891,17.944,7.629,1.831
-0.167,-0.006,0.888,17.822,6.226,2.380
-0.179,0.007,0.871,15.747,5.005,2.991
-0.200,0.024,0.860,11.902,2.869,2.869
-0.208,0.011,0.873,6.348,1.099,2.197
-0.207,0.004,0.904,-0.549,-1.038,2.380
-0.202,0.040,0.937,-5.737,-3.174,3.906
-0.198,0.084,0.951,-5.371,-2.747,3.967
-0.212,0.098,0.939,-1.282,-0.977,2.991
-0.205,0.081,0.926,1.099,-0.610,1.465
-0.193,0.062,0.922,1.038,-1.648,0.671
-0.196,0.033,0.931,0.488,-2.869,0.366
-0.195,0.017,0.947,0.916,-3.296,0.977
-0.194,0.033,0.966,2.625,-3.113,2.014
-0.185,0.068,0.975,5.737,-1.831,2.441
-0.196,0.086,0.980,7.507,-0.427,1.770
-0.201,0.099,0.979,6.226,0.183,0.488
-0.215,0.101,0.979,3.357,0.366,-0.610
-0.218,0.077,0.980,0.793,0.061,-1.953
-0.210,0.044,0.984,-0.183,-0.793,-2.747
-0.207,0.019,0.990,0.549,-1.038,-2.502
-0.211,0.010,0.984,-0.244,-1.282,-2.014
-0.218,0.001,0.987,-2.808,-2.258,-1.465
-0.225,-0.019,0.999,-5.859,-3.479,-0.366
-0.224,-0.027,1.013,-7.263,-3.296,1.404
-0.228,-0.016,1.028,-4.639,-0.977,3.906
-0.246,-0.006,1.021,1.648,2.869,6.226
-0.265,0.019,0.999,7.812,7.080,8.362
-0.291,0.058,0.962,13.733,10.559,9.705
-0.306,0.071,0.946,18.677,11.780,9.399
-0.324,0.104,0.942,20.508,11.414,8.423
-0.338,0.105,0.950,20.264,10.559,6.348
-0.343,0.083,0.961,18.250,9.155,3.723
-0.354,0.053,0.954,14.832,8.728,2.258
-0.369,0.019,0.948,10.742,7.751,1.648
-0.385,-0.012,0.956,6.226,4.883,2.014
-0.394,-0.017,0.969,1.709,0.549,3.052
-0.405,-0.010,0.963,-3.235,-3.967,3.967
-0.432,-0.050,1.013,-7.751,-8.118,4.456
-0.441,-0.081,1.040,-13.855,-13.672,4.822
-0.447,-0.108,1.081,-21.301,-18.555,6.714
-0.464,-0.108,1.097,-26.733,-19.897,9.033
-0.480,-0.087,1.099,-26.001,-17.090,10.010
-0.496,-0.053,1.104,-18.005,-12.207,9.949
-0.526,0.013,1.116,-5.432,-7.996,8.179
-0.542,0.066,1.109,10.986,-3.784,4.883
-0.559,0.068,1.115,25.635,3.052,1.282
-0.623,-0.010,1.095,27.832,12.329,0.549
-0.627,-0.094,1.089,18.982,19.653,5.798
-0.624,-0.059,1.085,4.700,26.794,14.832
-0.668,-0.010,1.031,-8.484,36.011,20.630
-0.723,0.021,0.975,-14.465,44.006,20.264
-0.747,0.021,0.914,-13.977,46.631,15.442
-0.767,0.009,0.875,-10.864,46.326,11.475
-0.763,0.016,0.855,-8.118,44.128,8.911
-0.771,-0.015,0.866,-4.456,40.527,7.202
-0.726,-0.016,0.883,-0.671,37.781,8.362
-0.715,0.007,0.882,4.944,38.635,11.658
-0.722,0.076,0.847,14.832,39.490,13.916
-0.747,0.089,0.788,31.067,37.903,10.864
-0.639,-0.038,0.800,51.453,37.231,7.324
-0.547,-0.076,0.831,61.646,26.794,9.705
-0.518,-0.041,0.849,54.504,8.728,19.836
-0.504,0.052,0.912,39.001,-2.380,29.358
-0.482,0.146,0.949,22.766,-8.240,31.311
-0.458,0.166,0.993,12.695,-9.888,26.001
-0.399,0.154,1.032,6.287,-7.874,17.395
-0.304,0.123,1.071,0.549,-3.113,10.132
-0.252,0.089,1.041,-4.578,3.296,6.836
-0.228,0.070,1.043,-8.362,13.062,6.287

-2.532,0.885,-0.041,132.812,41.321,-38.330
-2.655,0.561,0.229,131.042,2.441,-112.183
-2.757,0.143,0.638,58.838,-46.387,-163.269
-2.655,-0.407,1.233,-35.034,-88.867,-194.031
-2.137,-0.981,1.813,-94.604,-110.779,-203.186
-1.586,-1.086,2.028,-89.417,-97.229,-183.899
-1.196,-1.125,1.944,-16.418,-53.406,-156.860
-0.988,-1.085,1.694,75.317,-5.798,-132.141
-0.834,-1.010,1.391,123.535,20.813,-102.356
-0.673,-0.848,1.132,117.798,27.710,-69.031
-0.621,-0.805,0.989,83.496,20.203,-40.894
-0.557,-0.829,1.006,39.246,7.324,-14.648
-0.580,-0.679,1.082,0.916,-3.296,12.146
-0.565,-0.468,1.229,-20.508,-10.437,32.715
-0.483,-0.177,1.308,-26.184,-10.376,45.105
-0.460,0.159,1.278,-18.372,-2.258,51.575
-0.487,0.314,1.171,-5.371,9.827,49.438
-0.497,0.392,1.039,0.000,16.724,42.175
-0.487,0.383,0.923,-2.686,14.526,33.142
-0.432,0.282,0.910,-6.897,7.385,21.851
-0.344,0.176,0.965,-12.268,-2.136,12.207
-0.287,0.104,1.024,-18.127,-10.559,7.812
-0.266,0.081,1.059,-16.602,-14.709,6.409
-0.276,0.038,1.076,-6.958,-14.404,6.714
-0.250,0.044,1.121,3.906,-11.169,9.705
-0.245,0.115,1.102,11.536,-6.714,13.672
-0.231,0.137,1.086,17.944,-1.160,15.015
-0.222,0.193,1.074,20.020,3.174,14.771
-0.236,0.253,1.061,18.555,5.798,12.634
-0.240,0.264,1.019,15.625,8.179,7.202
-0.222,0.190,0.972,12.695,8.362,0.488
-0.187,0.094,0.943,9.460,6.958,-2.808
-0.140,0.025,0.955,8.728,5.188,-2.808
-0.109,-0.011,0.987,9.155,5.127,-0.854
-0.114,0.013,0.969,6.348,6.653,2.747
-0.123,0.075,0.926,3.723,8.728,5.676
-0.150,0.121,0.878,2.563,9.094,6.042
-0.169,0.128,0.861,2.258,6.409,4.517
-0.149,0.094,0.874,3.174,2.441,1.709
-0.137,0.040,0.909,5.371,-0.427,-0.610
-0.099,0.000,0.935,6.653,-2.441,-1.404
-0.094,0.005,0.941,6.836,-2.869,-1.282
-0.114,0.018,0.911,5.432,-1.892,-0.854
-0.122,0.026,0.885,3.418,-1.587,-1.099
-0.119,0.032,0.909,3.723,-2.869,-1.343
-0.109,0.009,0.975,5.554,-2.625,-2.075
-0.104,-0.003,1.011,6.165,-1.404,-2.502
-0.101,-0.040,1.020,7.751,0.183,-2.747
-0.095,-0.056,0.985,10.742,2.380,-2.258
-0.087,-0.053,0.925,12.817,3.967,-0.916
-0.100,-0.039,0.898,11.475,3.174,0.916
-0.107,-0.021,0.902,7.996,1.099,1.831
-0.109,-0.015,0.927,2.625,-0.244,2.380
-0.108,-0.001,0.956,-2.258,-1.770,2.136
-0.105,-0.000,0.970,-5.798,-2.686,1.587
-0.106,-0.014,0.965,-6.958,-2.625,1.160
-0.110,-0.023,0.959,-5.310,-2.808,1.282
-0.100,-0.022,0.963,-1.770,-2.563,1.343
-0.106,-0.025,0.969,2.747,-2.197,1.709
-0.098,-0.003,0.976,7.507,-2.686,2.869
-0.096,0.000,1.011,10.315,-2.930,3.174
-0.093,-0.012,1.042,8.179,-2.075,3.235
-0.109,-0.022,1.034,2.441,-0.549,4.395
-0.120,-0.034,1.010,-1.831,0.977,5.676
-0.119,-0.042,0.986,-2.563,1.709,6.226
-0.118,-0.024,0.977,0.244,2.808,7.202
-0.126,0.043,0.962,5.188,4.578,8.423
-0.142,0.123,0.947,10.681,5.371,7.629
-0.154,0.134,0.947,14.709,4.395,3.296
-0.150,0.114,0.935,12.634,2.136,-0.854
-0.148,0.056,0.931,6.042,-0.916,-3.052
-0.136,0.002,0.942,-1.831,-3.540,-3.357
-0.141,-0.021,0.964,-6.775,-5.127,-3.052
-0.141,-0.014,0.980,-8.484,-4.700,-2.380
-0.150,0.005,0.988,-7.263,-3.479,-1.648
-0.157,0.027,0.996,-2.930,-1.587,-1.648
-0.174,0.048,0.995,3.174,0.366,-2.075
-0.194,0.062,0.990,6.714,2.075,-2.869
-0.205,0.062,0.990,6.226,3.357,-3.845
-0.210,0.036,0.990,3.967,4.517,-5.554
-0.228,0.004,0.978,2.014,5.859,-6.958
-0.254,-0.021,0.952,0.610,6.714,-7.629
-0.276,-0.048,0.915,-1.770,5.371,-8.179
-0.294,-0.042,0.880,-5.066,1.038,-7.996
-0.321,0.032,0.863,-5.371,-5.005,-7.446
-0.351,0.072,0.867,-0.366,-11.841,-10.010
-0.377,0.073,0.894,5.737,-19.409,-13.855
-0.414,0.082,0.899,8.057,-27.710,-16.602
-0.460,0.025,1.007,6.836,-33.081,-17.395
-0.483,-0.004,1.102,-1.648,-38.147,-18.677
-0.457,-0.064,1.222,-15.991,-38.757,-18.433
-0.481,-0.083,1.295,-32.349,-35.095,-16.602
-0.543,-0.138,1.326,-43.701,-32.471,-15.137
-0.553,-0.239,1.323,-45.593,-28.076,-12.207
-0.595,-0.276,1.271,-43.274,-21.301,-2.686
-0.669,-0.229,1.200,-36.743,-13.123,10.620
-0.727,-0.144,1.144,-25.635,-6.531,19.470
-0.790,-0.051,1.097,-15.076,-2.563,21.362
-0.823,-0.039,1.158,-5.981,2.502,18.738
-0.851,-0.007,1.233,-6.531,10.010,16.113
-0.912,-0.010,1.233,-18.005,20.752,17.456
-0.978,0.011,1.191,-31.982,31.494,20.569
-1.021,0.023,1.116,-40.894,41.138,22.095
-1.059,0.004,1.000,-40.283,51.086,23.437
-1.059,0.030,0.943,-26.611,55.664,23.865
-1.004,0.083,0.836,-1.648,56.335,21.973
-0.984,0.122,0.801,29.907,56.213,21.729
-0.908,0.159,0.789,55.725,51.819,21.118
-0.815,0.132,0.828,67.017,43.457,21.057
-0.737,0.140,0.882,60.791,34.790,26.184
-0.683,0.202,0.910,45.593,27.527,30.884
-0.641,0.225,0.946,32.593,26.917,30.884
-0.552,0.191,0.975,24.414,33.508,26.367
-0.472,0.105,0.982,18.982,41.992,21.423
-0.408,0.124,0.946,12.390,49.316,20.081
-0.345,0.150,0.910,9.949,54.138,19.409
-0.248,0.132,0.875,14.099,59.326,16.846
-0.159,0.116,0.806,17.883,61.279,15.137
-0.098,0.111,0.738,17.395,56.641,15.869

1.348,0.002,1.146,-32.471,2.625,9.033
1.383,-0.002,1.065,-20.386,0.610,16.907
1.395,-0.001,0.987,-6.042,-6.165,24.170
1.466,-0.050,1.028,3.418,-20.081,32.104
1.591,-0.097,1.112,2.075,-34.363,41.321
1.684,-0.157,1.138,-11.475,-43.091,54.688
1.778,-0.193,1.156,-28.870,-44.983,71.350
1.788,-0.109,1.009,-41.443,-39.917,89.905
1.708,-0.018,0.831,-38.086,-34.241,104.614
1.652,0.117,0.620,-23.499,-38.818,108.521
1.604,0.175,0.480,-9.460,-53.101,105.225
1.551,0.312,0.369,-10.376,-74.402,97.717
1.415,0.358,0.339,-23.437,-96.069,87.585
1.293,0.411,0.329,-35.706,-109.131,75.745
1.165,0.526,0.307,-39.063,-116.333,68.115
0.954,0.702,0.220,-18.799,-114.868,61.279
0.649,0.759,0.207,29.663,-107.849,49.561
0.316,0.778,0.293,80.688,-91.919,38.147
-0.065,0.776,0.419,111.023,-57.800,32.471
-0.763,0.878,0.245,118.347,-9.949,24.048
-1.578,0.724,-0.090,107.483,36.438,-1.892
-1.976,0.462,-0.400,46.997,52.368,-37.781
-2.125,0.126,-0.390,-41.748,32.898,-69.519
-2.652,0.324,-0.523,-101.013,11.902,-84.167
-3.191,0.083,-0.350,-65.918,-10.742,-115.417
-3.326,-0.361,0.093,17.761,-44.495,-159.851
-3.232,-0.633,0.638,42.053,-77.515,-174.377
-2.970,-0.679,1.148,-4.211,-106.140,-166.077
-2.388,-0.914,1.640,-64.575,-122.314,-157.166
-1.736,-1.109,1.943,-92.712,-111.023,-135.315
-1.286,-1.124,1.952,-61.218,-69.580,-92.834
-1.088,-0.828,1.661,24.109,-13.428,-47.058
-1.070,-0.467,1.322,124.817,34.363,-10.376
-1.056,-0.150,1.040,184.082,59.326,15.381
-1.001,0.138,0.863,178.772,55.298,32.227
-0.911,0.307,0.792,133.118,38.086,37.109
-0.803,0.325,0.776,79.834,20.325,31.860
-0.730,0.232,0.806,36.316,6.287,24.536
-0.672,0.089,0.901,8.423,-2.441,19.653
-0.624,0.019,0.971,-4.883,-7.690,20.020
-0.562,0.036,1.054,-5.859,-7.690,23.254
-0.545,0.135,1.065,-1.099,-4.944,25.391
-0.502,0.160,1.060,3.540,-3.418,22.888
-0.470,0.186,1.039,3.357,-4.150,19.531
-0.454,0.171,1.015,-1.099,-5.676,16.235
-0.445,0.130,1.001,-6.958,-6.653,13.123
-0.464,0.083,1.025,-10.986,-7.446,11.536
-0.464,-0.031,1.085,-11.719,-7.324,11.169
-0.366,-0.059,1.137,-7.446,-6.836,12.573
-0.340,-0.019,1.169,6.775,-4.578,15.320
-0.333,0.057,1.151,24.658,-1.648,14.893
-0.328,0.029,1.100,31.555,0.854,11.536
-0.306,-0.002,1.032,21.240,0.732,10.681
-0.292,-0.019,1.001,6.836,-0.244,12.695
-0.285,-0.018,1.018,-0.793,-1.831,14.282
-0.277,0.011,1.055,0.793,-1.648,15.381
-0.252,0.079,1.070,8.362,-0.916,15.503
-0.262,0.103,1.100,15.076,1.160,13.550
-0.261,0.100,1.076,12.573,3.296,9.583
-0.251,0.033,1.037,2.075,4.700,5.493
-0.229,-0.077,1.008,-7.874,5.859,2.563
-0.196,-0.134,1.003,-12.817,6.958,2.747
-0.189,-0.122,0.981,-9.888,8.850,5.371
-0.189,-0.110,0.945,0.610,10.864,6.470
-0.201,-0.066,0.898,8.728,10.925,8.301
-0.219,-0.024,0.877,9.094,7.874,9.521
-0.206,-0.007,0.893,3.967,3.296,9.216
-0.204,-0.000,0.917,-0.793,0.366,8.728
-0.193,-0.015,0.949,-1.099,-1.282,7.141
-0.192,0.003,0.966,2.075,-2.136,5.859
-0.196,0.010,0.956,5.737,-1.282,5.188
-0.205,0.013,0.940,6.104,-0.488,4.883
-0.219,0.025,0.921,1.953,-1.221,5.310
-0.221,0.013,0.917,-0.671,-2.991,4.700
-0.224,-0.006,0.927,0.732,-3.906,4.333
-0.223,-0.022,0.936,4.944,-4.578,4.517
-0.213,-0.034,0.954,9.888,-4.395,5.188
-0.211,-0.011,0.959,13.062,-3.906,6.714
-0.233,0.045,0.948,14.526,-3.174,7.568
-0.227,0.071,0.945,15.198,-2.808,5.798
-0.223,0.069,0.957,12.451,-3.113,3.113
-0.215,0.051,0.962,7.446,-3.662,0.854
-0.212,0.003,0.973,3.296,-3.235,-0.305
-0.213,-0.029,0.976,-0.244,-2.502,0.427
-0.211,-0.042,0.973,-1.831,-1.953,1.648
-0.216,-0.027,0.968,-0.671,-1.282,2.869
-0.222,0.020,0.959,2.625,-1.099,3.357
-0.236,0.044,0.959,5.859,-0.793,2.441
-0.226,0.036,0.977,6.042,-0.916,0.916
-0.226,0.018,0.990,2.441,-0.977,0.000
-0.219,-0.014,0.999,-1.099,-0.122,-0.549
-0.214,-0.045,0.991,-2.869,1.160,-0.366
-0.213,-0.054,0.970,-2.991,2.686,0.977
-0.225,-0.029,0.944,-0.244,3.479,2.808
-0.222,0.018,0.919,4.761,3.052,2.869
-0.237,0.032,0.902,8.179,2.197,1.343
-0.230,0.028,0.919,7.263,0.244,-0.183
-0.225,0.019,0.943,4.028,-1.892,-1.221
-0.228,-0.012,0.958,-0.122,-2.258,-2.014
-0.219,-0.052,0.968,-2.869,-2.686,-2.991
-0.205,-0.067,0.970,-3.540,-2.380,-2.686
-0.209,-0.057,0.957,-2.136,-1.343,-1.526
-0.217,-0.033,0.943,1.099,-0.183,-0.366
-0.232,-0.009,0.931,3.906,0.122,0.244
-0.226,-0.007,0.922,4.333,0.000,0.183
-0.226,-0.011,0.927,3.906,-0.732,0.427
-0.222,-0.020,0.940,4.150,-1.465,0.610
-0.216,-0.027,0.950,5.371,-1.587,0.366
-0.211,-0.020,0.946,6.958,-1.282,0.305
-0.224,-0.008,0.933,7.996,-1.343,0.488
-0.229,0.003,0.936,7.080,-2.380,0.244
-0.232,0.010,0.942,3.235,-3.662,-0.061
-0.236,-0.007,0.947,-0.854,-4.639,-0.549
-0.231,-0.034,0.967,-3.235,-5.737,-0.916
-0.233,-0.040,0.988,-3.357,-5.798,-0.488
-0.242,-0.036,0.995,-0.671,-3.967,0.122
-0.264,-0.003,0.972,1.770,-1.526,0.305
-0.295,0.017,0.942,3.113,0.488,-0.366
-0.326,0.009,0.921,2.991,0.854,-1.892

-1.788,0.608,0.487,90.515,-25.940,-102.478
-1.932,0.334,0.591,22.461,-8.484,-123.962
-2.207,0.058,0.534,-44.739,7.507,-127.563
-2.497,-0.198,0.375,-99.915,15.381,-116.272
-2.860,-0.039,0.277,-133.667,5.859,-96.313
-2.904,-0.078,0.449,-125.732,-31.738,-103.027
-2.562,-0.427,0.951,-81.604,-69.397,-129.272
-2.040,-0.724,1.440,-46.631,-89.661,-135.010
-1.577,-0.753,1.737,-19.409,-77.881,-111.694
-1.314,-0.667,1.736,16.296,-39.429,-77.759
-1.183,-0.574,1.522,67.322,6.531,-49.072
-1.168,-0.446,1.167,112.000,41.748,-24.902
-1.026,-0.306,0.883,128.967,55.725,-5.005
-0.932,-0.011,0.692,118.347,50.659,12.024
-0.892,0.186,0.625,98.206,34.790,18.616
-0.727,0.213,0.672,79.956,19.592,13.977
-0.669,0.174,0.756,60.547,8.789,12.695
-0.615,0.156,0.822,40.222,5.127,13.916
-0.596,0.182,0.838,21.545,4.639,14.648
-0.548,0.164,0.893,10.071,4.822,13.550
-0.526,0.194,0.893,4.700,6.165,13.123
-0.510,0.205,0.871,5.493,6.226,12.512
-0.489,0.190,0.898,8.728,1.831,9.644
-0.451,0.207,0.976,10.986,-4.028,6.042
-0.416,0.162,1.054,12.024,-8.301,0.732
-0.385,0.046,1.127,10.925,-7.874,-3.174
-0.368,-0.055,1.130,4.639,-5.249,-2.075
-0.356,-0.145,1.085,0.854,-2.075,2.991
-0.313,-0.119,1.058,8.118,0.916,9.949
-0.303,-0.035,1.033,26.489,2.686,15.808
-0.245,0.023,1.054,45.410,4.517,17.883
-0.254,0.177,1.063,53.345,4.456,20.203
-0.235,0.219,1.052,52.063,5.371,17.151
-0.213,0.167,1.018,41.138,7.263,12.085
-0.205,0.123,0.986,23.499,7.690,9.216
-0.184,0.045,0.975,8.423,6.470,6.042
-0.170,0.014,0.973,1.526,3.174,2.991
-0.162,0.002,0.993,1.526,0.610,0.427
-0.183,0.020,1.004,5.249,-0.916,-0.305
-0.194,-0.010,1.004,11.230,-1.038,-1.160
-0.199,-0.033,1.007,14.404,-1.648,-0.854
-0.186,-0.058,1.021,12.939,-2.319,-0.427
-0.163,-0.085,1.059,8.911,-1.770,0.122
-0.148,-0.080,1.069,2.075,0.671,1.465
-0.144,-0.056,1.051,-2.319,2.991,2.319
-0.178,-0.036,1.013,-3.906,5.188,2.930
-0.202,-0.024,0.956,-2.869,6.165,3.479
-0.210,-0.043,0.923,-1.770,5.310,3.479
-0.222,-0.076,0.930,-2.686,1.892,4.150
-0.205,-0.108,0.969,-4.883,-0.549,4.822
-0.178,-0.109,0.992,-5.554,-2.258,6.287
-0.178,-0.089,1.000,-1.709,-2.441,7.629
-0.179,-0.054,0.997,5.676,-0.366,8.667
-0.188,-0.020,0.993,10.803,2.441,9.399
-0.177,-0.011,0.970,10.742,5.371,10.681
-0.190,0.006,0.933,5.493,6.592,12.390
-0.192,0.025,0.903,0.366,5.920,13.062
-0.192,0.037,0.886,-1.831,3.052,12.695
-0.198,0.049,0.889,-1.221,0.366,11.597
-0.209,0.088,0.908,-1.038,-1.831,10.498
-0.199,0.099,0.945,-1.221,-3.052,8.240
-0.206,0.102,0.990,-1.953,-2.869,6.104
-0.220,0.107,1.000,-2.869,-1.282,4.089
-0.210,0.061,0.983,-1.892,0.610,1.465
-0.203,0.043,0.937,-0.061,1.221,1.160
-0.216,0.044,0.888,1.404,0.488,1.709
-0.219,0.024,0.872,1.526,-1.892,1.038
-0.213,0.036,0.888,0.305,-4.822,0.916
-0.197,0.010,0.943,1.221,-6.226,0.305
-0.181,0.006,0.990,3.479,-4.944,0.671
-0.193,0.019,0.998,5.371,-2.075,2.869
-0.207,0.024,0.962,7.690,2.014,4.517
-0.235,0.062,0.916,10.315,4.456,6.042
-0.230,0.099,0.892,13.306,4.028,5.493
-0.237,0.111,0.895,15.564,1.587,3.052
-0.233,0.142,0.921,14.526,-0.977,0.183
-0.228,0.125,0.944,11.230,-3.357,-3.113
-0.223,0.066,0.954,6.409,-4.700,-5.859
-0.214,0.014,0.975,1.221,-5.493,-6.714
-0.236,-0.032,0.983,-1.282,-4.700,-5.310
-0.234,-0.037,1.002,1.465,-2.625,-3.418
-0.233,-0.017,1.021,7.935,-0.671,-1.648
-0.233,0.035,1.021,15.259,0.977,-0.061
-0.258,0.089,1.000,18.799,2.380,-0.305
-0.271,0.084,0.967,16.113,2.808,-2.380
-0.265,0.044,0.931,7.629,2.136,-3.540
-0.276,0.002,0.908,-0.793,0.793,-3.601
-0.297,-0.034,0.911,-4.150,-1.587,-3.296
-0.283,-0.063,0.925,-3.235,-4.211,-3.174
-0.268,-0.052,0.947,0.000,-6.042,-2.014
-0.285,-0.019,0.958,5.371,-6.653,0.366
-0.292,-0.008,0.970,10.864,-5.432,2.502
-0.313,0.013,0.983,13.306,-3.784,4.333
-0.330,0.029,0.991,13.428,-2.930,5.066
-0.345,0.026,1.002,13.123,-2.136,4.150
-0.373,0.035,1.010,12.268,-0.793,3.174
-0.392,0.028,1.015,10.925,0.305,1.221
